event_id,verified_source_id,historical_role,corrected_role,p_status,s_status,both_manual,station_key,historical_source_roles,source_historical_train_or_val
stead_event_00353,hv61623926,train,train,manual,manual,True,HV.AIND,train,True
stead_event_00354,hv61631096,train,train,manual,manual,True,HV.AIND,train|test,True
stead_event_00355,hv61631916,train,test,manual,manual,True,HV.AIND,train|val,True
stead_event_00356,hv61636536,train,train,manual,manual,True,HV.AIND,train|val,True
stead_event_00357,hv61672961,train,train,manual,manual,True,HV.AIND,train|val,True
stead_event_00358,hv61684426,test,train,manual,manual,True,HV.AIND,val|test,True
stead_event_00359,hv61713536,train,train,manual,manual,True,HV.AIND,train,True
stead_event_00360,hv61720621,train,test,manual,manual,True,HV.AIND,train|val,True
stead_event_00361,hv61765531,train,test,manual,manual,True,HV.AIND,train,True
stead_event_00362,hv61766326,train,train,manual,manual,True,HV.AIND,train,True
stead_event_00363,hv61766891,train,val,manual,manual,True,HV.AIND,train,True
stead_event_00364,hv61815751,test,val,manual,manual,True,HV.AIND,test,False
stead_event_00365,hv61866736,train,train,manual,manual,True,HV.AIND,train|test,True
stead_event_00366,hv61971871,test,train,manual,manual,True,HV.AIND,train|test,True
stead_event_00367,hv61972721,test,val,manual,manual,True,HV.AIND,val|test,True
stead_event_00368,hv62006361,train,train,manual,manual,True,HV.AIND,train,True
stead_event_00369,hv62007486,train,train,manual,manual,True,HV.AIND,train|test,True
stead_event_00370,hv62014031,train,train,manual,manual,True,HV.AIND,train,True
stead_event_00371,hv62015441,train,train,autopicker,autopicker,False,HV.AIND,train,True
stead_event_00372,12975248,train,test,manual,autopicker,False,AV.AKGG,train|test,True
stead_event_00373,12935306,train,train,manual,manual,True,AV.AKGG,train,True
stead_event_00374,17442844,train,train,manual,autopicker,False,AV.AKGG,train|val,True
stead_event_00375,603350930,train,train,manual,autopicker,False,AV.AKGG,train|val|test,True
stead_event_00376,603350930,val,train,manual,autopicker,False,AV.AKGG,train|val|test,True
stead_event_00377,606436866,train,val,manual,autopicker,False,AV.AKGG,train|val|test,True
stead_event_00378,606436866,val,val,manual,autopicker,False,AV.AKGG,train|val|test,True
stead_event_00379,607177816,train,train,manual,autopicker,False,AV.AKGG,train|val,True
stead_event_00380,607177816,train,train,manual,autopicker,False,AV.AKGG,train|val,True
stead_event_00381,607177816,train,train,manual,autopicker,False,AV.AKGG,train|val,True
stead_event_00382,600874530,train,train,manual,manual,True,GO.AKH,train|test,True
stead_event_00383,600874530,test,train,manual,manual,True,GO.AKH,train|test,True
stead_event_00384,600929713,val,train,manual,manual,True,GO.AKH,val,True
stead_event_00385,600929713,val,train,manual,manual,True,GO.AKH,val,True
stead_event_00386,600978636,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00387,600979522,train,val,manual,manual,True,GO.AKH,train|val,True
stead_event_00388,600979522,val,val,manual,manual,True,GO.AKH,train|val,True
stead_event_00389,601351778,val,train,manual,manual,True,GO.AKH,val|test,True
stead_event_00390,601351778,test,train,manual,manual,True,GO.AKH,val|test,True
stead_event_00391,600862014,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00392,600862014,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00393,601253314,val,train,autopicker,manual,False,GO.AKH,train|val,True
stead_event_00394,601253314,train,train,autopicker,manual,False,GO.AKH,train|val,True
stead_event_00395,601351798,test,train,manual,manual,True,GO.AKH,test,False
stead_event_00396,601351798,test,train,manual,manual,True,GO.AKH,test,False
stead_event_00397,601253816,train,test,manual,manual,True,GO.AKH,train|val,True
stead_event_00398,601253816,val,test,manual,manual,True,GO.AKH,train|val,True
stead_event_00399,601454781,val,val,manual,manual,True,GO.AKH,train|val,True
stead_event_00400,601454781,train,val,manual,manual,True,GO.AKH,train|val,True
stead_event_00401,602991745,test,train,manual,manual,True,GO.AKH,test,False
stead_event_00402,601455028,train,test,manual,manual,True,GO.AKH,train|val,True
stead_event_00403,601455028,val,test,manual,manual,True,GO.AKH,train|val,True
stead_event_00404,601456130,train,test,manual,manual,True,GO.AKH,train|test,True
stead_event_00405,601456130,test,test,manual,manual,True,GO.AKH,train|test,True
stead_event_00406,601730063,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00407,601730063,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00408,602952225,test,val,manual,manual,True,GO.AKH,test,False
stead_event_00409,601730131,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00410,601730131,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00411,602952257,test,train,manual,manual,True,GO.AKH,test,False
stead_event_00412,602952257,test,train,manual,manual,True,GO.AKH,test,False
stead_event_00413,601732419,train,val,manual,manual,True,GO.AKH,train,True
stead_event_00414,601732419,train,val,manual,manual,True,GO.AKH,train,True
stead_event_00415,602952322,train,test,manual,manual,True,GO.AKH,train,True
stead_event_00416,602952344,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00417,602952346,train,test,manual,manual,True,GO.AKH,train,True
stead_event_00418,602952357,train,train,manual,autopicker,False,GO.AKH,train|val,True
stead_event_00419,602952357,val,train,manual,autopicker,False,GO.AKH,train|val,True
stead_event_00420,601889391,val,train,manual,manual,True,GO.AKH,val,True
stead_event_00421,602952373,val,train,manual,manual,True,GO.AKH,val,True
stead_event_00422,602952561,train,test,manual,manual,True,GO.AKH,train,True
stead_event_00423,603083764,train,val,manual,manual,True,GO.AKH,train,True
stead_event_00424,603374515,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00425,603084634,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00426,603084634,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00427,603081285,test,train,manual,manual,True,GO.AKH,train|test,True
stead_event_00428,603081285,train,train,manual,manual,True,GO.AKH,train|test,True
stead_event_00429,603374580,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00430,603374582,train,test,manual,manual,True,GO.AKH,train,True
stead_event_00431,603248061,val,train,manual,manual,True,GO.AKH,train|val,True
stead_event_00432,603248061,train,train,manual,manual,True,GO.AKH,train|val,True
stead_event_00433,603248569,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00434,603077591,train,train,manual,manual,True,GO.AKH,train|val,True
stead_event_00435,603077591,val,train,manual,manual,True,GO.AKH,train|val,True
stead_event_00436,603248826,train,val,manual,manual,True,GO.AKH,train|val,True
stead_event_00437,603248826,val,val,manual,manual,True,GO.AKH,train|val,True
stead_event_00438,605609723,val,train,manual,manual,True,GO.AKH,train|val,True
stead_event_00439,605609723,train,train,manual,manual,True,GO.AKH,train|val,True
stead_event_00440,603374643,train,train,autopicker,autopicker,False,GO.AKH,train,True
stead_event_00441,603374662,test,test,manual,manual,True,GO.AKH,train|test,True
stead_event_00442,603374662,train,test,manual,manual,True,GO.AKH,train|test,True
stead_event_00443,603374667,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00444,603310010,val,train,manual,manual,True,GO.AKH,val|test,True
stead_event_00445,603310010,test,train,manual,manual,True,GO.AKH,val|test,True
stead_event_00446,603463363,test,train,manual,manual,True,GO.AKH,val|test,True
stead_event_00447,603463363,val,train,manual,manual,True,GO.AKH,val|test,True
stead_event_00448,603463446,train,test,manual,manual,True,GO.AKH,train,True
stead_event_00449,603794207,train,train,autopicker,manual,False,GO.AKH,train|val,True
stead_event_00450,603794207,val,train,autopicker,manual,False,GO.AKH,train|val,True
stead_event_00451,603793264,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00452,603758901,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00453,603758915,test,train,manual,manual,True,GO.AKH,train|test,True
stead_event_00454,603758915,train,train,manual,manual,True,GO.AKH,train|test,True
stead_event_00455,603759111,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00456,603793326,train,train,autopicker,autopicker,False,GO.AKH,train,True
stead_event_00457,603793372,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00458,605613081,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00459,605613081,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00460,603757232,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00461,603757232,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00462,603793476,val,train,manual,autopicker,False,GO.AKH,train|val,True
stead_event_00463,603793476,train,train,manual,autopicker,False,GO.AKH,train|val,True
stead_event_00464,603784908,test,train,manual,manual,True,GO.AKH,test,False
stead_event_00465,603760886,train,test,manual,manual,True,GO.AKH,train,True
stead_event_00466,603760886,train,test,manual,manual,True,GO.AKH,train,True
stead_event_00467,604090810,test,train,manual,manual,True,GO.AKH,test,False
stead_event_00468,604106204,train,train,manual,manual,True,GO.AKH,train|test,True
stead_event_00469,604106204,test,train,manual,manual,True,GO.AKH,train|test,True
stead_event_00470,604398772,train,train,manual,manual,True,GO.AKH,train|test,True
stead_event_00471,604398772,test,train,manual,manual,True,GO.AKH,train|test,True
stead_event_00472,604515719,train,train,manual,manual,True,GO.AKH,train,True
stead_event_00473,604515724,test,train,manual,manual,True,GO.AKH,test,False
stead_event_00474,605154274,train,val,manual,manual,True,GO.AKH,train,True
stead_event_00475,606791983,test,train,manual,manual,True,GO.AKH,test,False
stead_event_00476,12935306,train,train,manual,manual,True,AV.AKLV,train,True
stead_event_00477,603350930,train,train,manual,autopicker,False,AV.AKLV,train|val|test,True
stead_event_00478,603350930,test,train,manual,autopicker,False,AV.AKLV,train|val|test,True
stead_event_00479,606436866,train,val,manual,manual,True,AV.AKLV,train|val|test,True
stead_event_00480,606436866,train,val,manual,manual,True,AV.AKLV,train|val|test,True
stead_event_00481,606436866,train,val,manual,manual,True,AV.AKLV,train|val|test,True
stead_event_00482,607177816,train,train,manual,manual,True,AV.AKLV,train|val,True
stead_event_00483,607177816,train,train,manual,manual,True,AV.AKLV,train|val,True
stead_event_00484,609849690,train,train,manual,autopicker,False,AV.AKMO,train|test,True
stead_event_00485,609849690,test,train,manual,autopicker,False,AV.AKMO,train|test,True
stead_event_00486,606436866,train,val,manual,manual,True,AV.AKMO,train|val|test,True
stead_event_00487,606436866,train,val,manual,manual,True,AV.AKMO,train|val|test,True
stead_event_00488,606436866,test,val,manual,manual,True,AV.AKMO,train|val|test,True
stead_event_00489,606436866,test,val,manual,manual,True,AV.AKMO,train|val|test,True
stead_event_00490,12935306,train,train,manual,manual,True,AV.AKRB,train,True
stead_event_00491,600280017,train,train,manual,manual,True,AV.AKRB,train,True
stead_event_00492,15637536,train,train,manual,autopicker,False,AV.AKRB,train,True
stead_event_00493,15641228,train,val,manual,manual,True,AV.AKRB,train,True
stead_event_00494,15111098,train,test,manual,manual,True,AV.AKRB,train,True
stead_event_00495,600760494,train,val,manual,manual,True,AV.AKRB,train,True
stead_event_00496,600760494,train,val,manual,manual,True,AV.AKRB,train,True
stead_event_00497,603336626,train,train,manual,manual,True,AV.AKRB,train|test,True
stead_event_00498,603336626,test,train,manual,manual,True,AV.AKRB,train|test,True
stead_event_00499,603350930,test,train,manual,manual,True,AV.AKRB,train|val|test,True
stead_event_00500,603350930,val,train,manual,manual,True,AV.AKRB,train|val|test,True
stead_event_00501,609849690,train,train,manual,autopicker,False,AV.AKRB,train|test,True
stead_event_00502,609849690,train,train,manual,autopicker,False,AV.AKRB,train|test,True
stead_event_00503,606436866,val,val,manual,manual,True,AV.AKRB,train|val|test,True
stead_event_00504,606436866,train,val,manual,manual,True,AV.AKRB,train|val|test,True
stead_event_00505,606436866,train,val,manual,manual,True,AV.AKRB,train|val|test,True
stead_event_00506,ak010f0tio9z,test,val,manual,manual,True,AV.AKS,test,False
stead_event_00507,ak011cmw3pq4,val,train,manual,manual,True,AV.AKS,val,True
stead_event_00508,ak0126akymw4,test,train,autopicker,autopicker,False,AV.AKS,test,False
stead_event_00509,607177816,val,train,manual,manual,True,AV.AKSA,train|val,True
stead_event_00510,607177816,train,train,manual,manual,True,AV.AKSA,train|val,True
stead_event_00511,607177816,train,train,manual,manual,True,AV.AKSA,train|val,True
stead_event_00512,8291998,test,test,manual,manual,True,AT.AKUT,test,False
stead_event_00513,7485001,test,train,manual,manual,True,AT.AKUT,test,False
stead_event_00514,9569686,train,test,manual,manual,True,AT.AKUT,train,True
stead_event_00515,11121384,train,test,manual,manual,True,AT.AKUT,train,True
stead_event_00516,8860013,train,train,manual,manual,True,AT.AKUT,train,True
stead_event_00517,11924554,val,val,manual,manual,True,AT.AKUT,val,True
stead_event_00518,12975248,test,test,manual,manual,True,AT.AKUT,train|test,True
stead_event_00519,12935306,train,train,manual,manual,True,AT.AKUT,train,True
stead_event_00520,600280017,train,train,manual,manual,True,AT.AKUT,train,True
stead_event_00521,15111098,train,test,manual,manual,True,AT.AKUT,train,True
stead_event_00522,ak010f0tio9z,test,val,manual,manual,True,AT.AKUT,test,False
stead_event_00523,16915368,val,train,manual,manual,True,AT.AKUT,val,True
stead_event_00524,17442844,val,train,manual,manual,True,AT.AKUT,train|val,True
stead_event_00525,600132850,train,train,manual,manual,True,AT.AKUT,train,True
stead_event_00526,600132850,train,train,manual,manual,True,AT.AKUT,train,True
stead_event_00527,600760494,train,val,manual,manual,True,AT.AKUT,train,True
stead_event_00528,600760494,train,val,manual,manual,True,AT.AKUT,train,True
stead_event_00529,ak0126akymw4,test,train,autopicker,autopicker,False,AT.AKUT,test,False
stead_event_00530,601468019,val,train,manual,manual,True,AT.AKUT,val|test,True
stead_event_00531,601468019,test,train,manual,manual,True,AT.AKUT,val|test,True
stead_event_00532,603336626,test,train,manual,manual,True,AT.AKUT,train|test,True
stead_event_00533,603336626,train,train,manual,manual,True,AT.AKUT,train|test,True
stead_event_00534,603244209,val,train,manual,manual,True,AT.AKUT,val|test,True
stead_event_00535,603244209,test,train,manual,manual,True,AT.AKUT,val|test,True
stead_event_00536,604162151,val,val,manual,manual,True,AT.AKUT,train|val,True
stead_event_00537,604162151,train,val,manual,manual,True,AT.AKUT,train|val,True
stead_event_00538,hv60911911,train,train,manual,manual,True,HV.ALEP,train,True
stead_event_00539,hv60923081,train,train,manual,manual,True,HV.ALEP,train,True
stead_event_00540,hv60924946,test,train,manual,manual,True,HV.ALEP,test,False
stead_event_00541,hv60984166,train,train,manual,manual,True,HV.ALEP,train,True
stead_event_00542,hv60986476,train,train,manual,manual,True,HV.ALEP,train,True
stead_event_00543,hv61004481,train,val,manual,manual,True,HV.ALEP,train|val,True
